,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
10,밍경댕,A16,lying,1,"[0, 1, 0, 0]","[0, 0, 0, 0]","[1, 1, 1, 0]","[0, 0, 0, 0]",포즈와 바람 하나 불지 않아 정지 되어 있는 들판과 하늘,1.0,1 |  잠자는 남자의 모습을 표현할 수 있었으면 좋겠음.,7.0,7 |  하늘을 보니 맑은 속성이 떠올라 음이 조금은 높았으면 좋겠음.,1.0,1 |  가벼운 느낌으로 낮은 밀도였으면 좋겠음.,
11,배뀽,A16,lying,0,"[1, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]",없음 ,2.0,2 |  직전 그림보다(13)는 산들산들한 느낌 ,4.0,4 |  어두운 분위기는 아니고 그렇다고 너무 밝은 분위기는 아닌 것 같음  근데 남자가 실연 당해서 울고 있는 것 같기도 한데  해가 밝아서 우나 싶어서 4 ,3.0,3 |  촘촘한 느낌은 아님 ,
12,미지,A16,lying,1,"[0, 0, 0, 0]","[1, 1, 1, 0]","[1, 1, 1, 0]","[1, 1, 1, 0]",누워있는 사람은 역동적이지 않은 느낌을 주고 마구 자란 풀은 역동적인 느낌을 줌,5.0,5 | 역동적인 느낌과 정적인 느낌이 동시에 있으므로,5.0,5 | 역동적인 느낌과 정적인 느낌이 동시에 있으므로,5.0,5 | 역동적인 느낌과 정적인 느낌이 동시에 있으므로,
13,boldmas,A16,lying,1,"[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 1, 1, 0]","[0, 0, 0, 0]",the subject of the artwork is place in that region,1.0,1 | to match the relaxing environment and the resting character.,4.0,4 | It's not too dark but there isn't any movement taking place.,2.0,2 | There isn't much happening in the artwork. So the music should be similarly simple and not too dense.,
14,Seong Ho,A16,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",자고있는 남성이 정적임.,0.0,,5.0,  평범한 색채감.,2.0,  자연의 느낌이 같이 표현되었으면 함.,자연이 주는 편안함.
15,6400dc9af341e8a575a457f6,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[1,1,1,0]","[0,0,0,0]","variation from background, breaks it up",2.0,,5.0,,5.0,,
16,6400dc9af341e8a575a457f6,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[1,1,1,0]","[0,0,0,0]","variation from background, breaks it up",2.0,,5.0,,5.0,,
17,5e4875f3110b3730eefa32a1,A16,lying,3,"[1,1,1,1]","[1,1,1,0]","[0,0,0,0]","[0,0,0,0]",the blue is bright,2.0,,3.0,,4.0,,
18,5e909d9ac9ce2503b2650797,A16,lying,0,"[1,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]",i don't think it's at all dynamic,1.0,,2.0,,6.0,,
19,5fc00a11268eb941e7d8b066,A16,lying,7,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",The man's face stands out against the greenery.,2.0,,6.0,,2.0,,
20,5b295f60bbd4880001117976,A16,lying,2,"[0,0,0,0]","[0,1,1,0]","[0,0,0,0]","[0,0,0,0]",Slight movement of the grass,2.0,,2.0,,4.0,,
21,630100561dc47fd83f5b4745,A16,lying,4,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",the man is covering his  eyes which i am assuming is from the sun which impacts the perceived level of dynamism for me. ,0.0,,0.0,,0.0,,
22,5f7959d0b6791155e6932dd1,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",The contrast of the bright shirt of the man pictured and the dark grass he is lying on is what bring dynamism to the picture.,2.0,  The relaxed sense in the picture would be best depicted in a slow tempo.,3.0,"  The picture would be best portrayed with a low pitch, earthly and industrial.",6.0,"  The density should be portrayed moderately as the picture shows a man resting yet, you get a sense that it is from a laborious day.","The music can be bright, like the weather but also slow and tired like the man."
23,5967e9a831394d0001abdb3f,A16,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",The character is lying down sleeping so no dynamism,0.0,  Something very slow and gentle to represent sleep,3.0,,2.0,,
24,657421f9661ce9a8cd7482d1,A16,lying,10,"[0,0,0,0]","[0,0,0,0]","[1,1,1,0]","[0,0,0,0]",This 3 boxed speaks a lot about the art work,2.0,  Low tempo is the best for the farm environment ,2.0,  low pitch is perfect for the environment ,2.0,  The density can also be slow too,
25,5e56590389b924000c184113,A16,lying,1,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",stillness and rest. Rich deep colours and human presence.,2.0,,4.0,,2.0,,
26,65c4bfbc22bc351322c66e32,A16,lying,5,"[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,1,0,0]",Very special,4.0,,3.0,,5.0,,
27,63f77942d3cad20e65a411a9,A16,lying,1,"[0,0,0,0]","[0,0,1,0]","[0,0,0,0]","[0,0,0,0]",i perceived no level of dynamism,1.0,,3.0,,1.0,,
28,5c584d2040378900013b6fb9,A16,lying,5,"[0,0,0,0]","[1,1,1,1]","[1,1,1,1]","[0,0,0,0]",you can see the man laying in a field and see the sky too. It shows the calmness and nature.,1.0,,3.0,,2.0,,
29,613e454dca2db9fcef1f8e8d,A16,lying,1,"[0,0,0,0]","[0,0,1,0]","[0,1,0,0]","[0,0,0,0]","The tall growing plants are a contrast with the figure lying down sleeping, arms both at rest, one laid on his body, the other on his head. The plants are still indicating that there is no wind.",1.0,"  calm, restful, relaxing, reflects warmth and languid feelings",6.0,"  Restful, but also the lightness of higher tones to represent the delicate flowers",4.0,"  Not intense, soothing",
