,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
11,배뀽,A8,ballet,9,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1, 0]","[1, 1, 1, 1]",춤추는 발레리나 숲의 떨림 ,8.0,8 |  지휘자의 지휘봉이 빠를 것 같음 ,9.0,9 |  빠른음으로 격렬하게 했으면 좋겠다 ,9.0,9 |  사람 많은 걸로 보아 밀도가 촘촘해야한다 ,
12,미지,A8,ballet,6,"[1, 1, 1, 1]","[1, 1, 1, 0]","[1, 0, 0, 0]","[1, 0, 0, 0]",배경의 거친표현이 역동성을 살림,4.0,4 | 질감 표현이 거칠게 느껴지고 전체적인 색채가 어두워 밝은 느낌의 빠른템포가 어울리지않음,4.0,4 | 위와 같은 이유,8.0,8 | 등장인물들의 수가 많기 때문에,
13,boldmas,A8,ballet,10,"[0, 0, 0, 0]","[0, 1, 1, 1]","[1, 1, 1, 0]","[1, 1, 0, 0]",The moving subjects of the painting and the most amount of concentrated and long brush strokes.,1.0,10 | The subjects seem to be dancing swiftly,8.0,8 | The performance seems to be very lively,1.0,10 | The performance seems to be intricate and lively and there are a multitude of people dancing,
14,Seong Ho,A8,ballet,10,"[0,1,0,0]","[1,1,1,1]","[0,1,1,0]","[0,1,0,0]",단체로 춤을 추는 모습. 붓 터치감이 매우 역동적으로 느껴짐.,10.0,  매우 빠른 느낌의 음악이 필요해 보임.,3.0,  전통춤이라 적당히 낮았으면 함.,10.0,  빽빽한 느낌 표현 원함.,짙은 푸른색이 주는 자연미.
15,5e67524094c67a000a04ca8e,A8,ballet,7,"[0,1,1,0]","[0,1,1,0]","[0,1,1,1]","[0,0,1,1]",Very dynamic but very hard to understand,10.0,,10.0,,10.0,,
16,6400dc9af341e8a575a457f6,A8,ballet,7,"[0,0,0,0]","[0,0,1,1]","[1,1,1,0]","[0,1,0,0]",indicates movement,8.0,,10.0,,10.0,,
17,5e4875f3110b3730eefa32a1,A8,ballet,1,"[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,1]",the striking stick,3.0,,8.0,,4.0,,
18,5e909d9ac9ce2503b2650797,A8,ballet,6,"[0,0,0,1]","[0,0,1,1]","[0,1,1,0]","[0,1,0,0]",line of dancers give a lot of movement,9.0,,8.0,,5.0,,
19,5fc00a11268eb941e7d8b066,A8,ballet,4,"[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,1]",The hand is most pronounced.,9.0,,8.0,,2.0,,
20,5b295f60bbd4880001117976,A8,ballet,7,"[0,0,0,1]","[0,0,1,1]","[0,1,1,0]","[0,1,0,0]",,7.0,,7.0,,7.0,,
21,630100561dc47fd83f5b4745,A8,ballet,7,"[0,0,1,1]","[0,0,1,1]","[1,1,0,0]","[0,1,0,0]",Movement from the arms and legs. ,5.0,,5.0,,5.0,,
22,5f7959d0b6791155e6932dd1,A8,ballet,4,"[0,0,0,0]","[0,0,1,1]","[0,1,0,1]","[0,0,0,1]",The contrast between the lightness of the ballet dancers and the prominent dark baton held in the bottom corner is what brings the dynamism. ,4.0,  A middling tempo should be had like the the slow smooth movements of the ballet dancers.,4.0,  The pitch should be moderate to low as you might have in the intro of a ballet show.,4.0,  The lightness should be like the apparent ease you get when watching a ballet dancer perform. Like it is all easy for them.,"There should also be a sense of solidity in the music, like a dramatic beat that comes in to show the forcefulness of the the hand holding the baton."
23,5967e9a831394d0001abdb3f,A8,ballet,6,"[0,0,0,0]","[0,0,0,0]","[0,1,0,0]","[0,1,0,0]","The ballerina is dancing away, creating a sense of dynamism",2.0,  Slow dancing music,4.0,,1.0,,
24,657421f9661ce9a8cd7482d1,A8,ballet,8,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,1,1,0]",The sense of dynamic is unique with respect to the background area.,5.0,  Moderate tempo music is good for the art work ,5.0,  Moderate pitch music is good for the art work ,5.0,  Moderate density music is good for the art work ,
25,5e56590389b924000c184113,A8,ballet,9,"[0,0,0,0]","[0,1,1,1]","[1,1,1,0]","[0,1,0,1]","Light, movement, vitality, energy",10.0,,7.0,,9.0,,Brush strokes add movement. Colour palette too has such breadth.
26,65c4bfbc22bc351322c66e32,A8,ballet,6,"[0,0,0,0]","[0,0,1,0]","[0,0,0,0]","[0,0,0,0]",A little more beautiful,3.0,,2.0,,5.0,,
27,63f77942d3cad20e65a411a9,A8,ballet,9,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",the whole image is in motion,8.0,,8.0,,8.0,,
28,5c584d2040378900013b6fb9,A8,ballet,7,"[0,0,0,0]","[0,0,1,1]","[1,1,1,0]","[1,1,0,1]",you can see a wand which is being held and pointed at a fairy type figure. she looks to be made a different size,7.0,,7.0,,8.0,,
29,613e454dca2db9fcef1f8e8d,A8,ballet,8,"[0,1,1,0]","[1,0,1,1]","[0,1,1,0]","[0,1,0,1]","The movement of arms and legs dancing, and the lines in the abstract backgound that also indicate movement. A blurryness to the image. The movement of the conductors baton",8.0,,7.0,,8.0,"  It feels like there is a lot going on in this image, the density of the green colour is quite intense",
