,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
10,밍경댕,A10,fight,10,"[0, 1, 0, 0]","[0, 1, 1, 0]","[0, 1, 1, 0]","[1, 1, 1, 1]","흔들리는 풍등 , 부러진 유리창, 손에 들고있는 날카로운 무기, 부서진 의자, 역동적인 자세",1.0,10 |  누군가는 죽는 이 상황을 표현하기에 빠른 음악이 잘 어울릴듯 ,1.0,1 |  무거운 덩치 큰 두 남자의 목숨을 건 혈투엔 낮은 음이 잘 어울릴듯,3.0,3 |  긴박함을 표현할 때 낮은 밀도로 빠르게 표현하는 게 더 극적인 표현처럼 상상이 됨.,
11,배뀽,A10,fight,10,"[1, 1, 1, 0]","[1, 1, 1, 0]","[1, 1, 1, 1]","[1, 1, 1, 1]","사람이 싸우고 있고 표정이 화가 나잇음, 전등도 흔들림, 배경질감도 격함 ",1.0,10 |  싸움은 빠르게 진행되는게 좋음 ,2.0,"2 |  어두운, 심각한 분위기를 주고 싶음 ",5.0,5 |  템포가 빨라서 밀도는 낮게해서 흐름을 조절하는 것이 좋을 듯 함 ,
12,미지,A10,fight,10,"[0, 1, 0, 0]","[0, 0, 0, 0]","[1, 0, 0, 1]","[1, 0, 0, 1]",얼핏 봤을때 역동적으로 느껴지지 않았으나 손에 칼을 봤을때 싸우고 있는 장면으로 생각되어 매우 역동적으로 느껴짐,1.0,10 | 급박한 분위기에 맞는 빠른 음악,3.0,3 | 가볍지않은 낮은 음의 음악이 어울림,9.0,9 | 격투하며 주변의 물건들이 흐트러지는 소리를 밀도높은 음악으로 표현 가능,
13,boldmas,A10,fight,10,"[1, 1, 1, 0]","[0, 1, 1, 0]","[0, 1, 1, 0]","[0, 1, 1, 0]",That is where majority of the movements are taking place.,1.0,10 |  The scene seems to be very tense and a crime is about to take place and tension is building.,1.0,1 |  it matches the very dark and somber setting of the painting along with the tense action that results in a sad ending. Lower pitch seems to be fitting.,1.0,10 |  The scene is very tense and a struggle seems to be happening. The furniture is being thrown around. So much is happening all at the same time. ,
14,Seong Ho,A10,fight,10,"[0,1,0,0]","[0,1,1,0]","[0,1,1,0]","[1,0,0,1]","죽일 듯이 싸우는 남자 둘, 흔들리는 랜턴이 역동적임.",8.0,  긴장감 있게 빨랐으면 함.,3.0,  남성적인 느낌 표현 원함.,10.0,"  널부러진 물체, 날카로운 칼, 힘겨루기 하는 남자들 과 같은 느낌 표현 원함.",위태로움.
15,5e67524094c67a000a04ca8e,A10,fight,9,"[0,1,1,0]","[0,1,1,0]","[1,1,1,0]","[1,0,0,0]",I see a fight with banging and crashing and wild movement,10.0,,4.0,,5.0,,
16,6400dc9af341e8a575a457f6,A10,fight,4,"[0,1,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,1]",indicates conflict and action,5.0,,0.0,,7.0,,
17,5e4875f3110b3730eefa32a1,A10,fight,10,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,0,0,0]",the fight,8.0,,7.0,,9.0,,
18,5e909d9ac9ce2503b2650797,A10,fight,6,"[0,1,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,0]",the struggle between the two and even the lamp swinging,7.0,,1.0,,8.0,,
19,5fc00a11268eb941e7d8b066,A10,fight,8,"[0,0,0,0]","[0,1,1,0]","[0,0,0,0]","[0,0,0,0]",The two men are fighting and conveying that emotion on their faces.,9.0,,2.0,,8.0,,
20,5b295f60bbd4880001117976,A10,fight,9,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,0]",Movement is fast and passionate with the figures fighting,9.0,,8.0,,8.0,,
21,630100561dc47fd83f5b4745,A10,fight,10,"[0,1,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,1]",Two men fighting and leaning towards each other representing a lot of motion in a still picture. ,10.0,,10.0,,9.0,,
22,5f7959d0b6791155e6932dd1,A10,fight,8,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,0,0,0]",The struggle between the two men are what brings dynamism to the picture.,8.0,  The picture is dramatic and violent and so the music should be high tempo'ed to show this.,1.0,  The pitch should be low like the grunt of fighting men.,8.0,  The drama and chaos of the picture is best shown in a dense piece of music.,There should be strong beats and dramatic additions to the music that you would get in a fight.
23,5967e9a831394d0001abdb3f,A10,fight,7,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,1]","The figure are shown to be moving, created a dynamic picture",7.0,  To add drama,6.0,,7.0,,
24,657421f9661ce9a8cd7482d1,A10,fight,10,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",The art work contain a very unique sense of dynamic,5.0,  Moderate tempo music is good for the art work ,5.0,  Moderate pitch music is good for the art work ,5.0,  Moderate density music is good for the art work ,
25,5e56590389b924000c184113,A10,fight,10,"[1,1,0,0]","[0,1,0,0]","[0,1,1,0]","[0,1,1,1]","Drama, violence and conflict",9.0,,2.0,,10.0,,
26,65c4bfbc22bc351322c66e32,A10,fight,5,"[0,0,0,0]","[0,1,0,0]","[0,0,1,0]","[0,0,0,0]",Very beautiful,1.0,,2.0,,5.0,,
27,63f77942d3cad20e65a411a9,A10,fight,8,"[1,1,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,1]","men are fighting, lamp swinging",8.0,,1.0,,10.0,,
28,5c584d2040378900013b6fb9,A10,fight,7,"[1,1,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,1]",A fight which looks to have spilled out into the room. Two men are struggling and trying to hurt eachother,5.0,,4.0,,5.0,,
29,613e454dca2db9fcef1f8e8d,A10,fight,10,"[0,1,0,0]","[0,1,1,0]","[0,0,0,0]","[0,0,0,1]","Arms and legs outsretched, muscles visible, fist raised as if to hit, lamp swinging",8.0,,3.0,,7.0,,
