,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
14,Seong Ho,A2,running,10,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,0,0,1]",뛰어노는 아이 세명.,10.0,  역동적인 느낌이 표현되었으면 함.,4.0,  색이 어두움.,10.0,  세 명의 아이와 파도가 표현되려면 Dense 해야 함.,물이 비치는 느낌
15,5e67524094c67a000a04ca8e,A2,running,3,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,1,1,0]",There's nothing that's particularly dynamic about this picture,4.0,,4.0,,4.0,,
16,6400dc9af341e8a575a457f6,A2,running,7,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,0,0,1]",indicates movement ,7.0,,8.0,,7.0,,
17,5e4875f3110b3730eefa32a1,A2,running,7,"[0,0,1,1]","[0,0,1,1]","[0,0,0,0]","[0,0,0,0]",the colours used and the scene itself,9.0,,7.0,,6.0,,
18,5e909d9ac9ce2503b2650797,A2,running,3,"[0,0,0,0]","[0,1,1,0]","[0,1,1,0]","[0,0,0,0]",the movement depicted ,7.0,,7.0,,5.0,,
19,5fc00a11268eb941e7d8b066,A2,running,6,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",The boy in the middle commands most of the attention.,6.0,,8.0,,4.0,,
20,5b295f60bbd4880001117976,A2,running,7,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,0,0,0]",Sea waves crashing behind the children running through it. ,7.0,,7.0,,7.0,,
21,630100561dc47fd83f5b4745,A2,running,10,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,1,1,1]","Children playing in the sea, looks like they are running and having fun. Very dynamic. ",10.0,,7.0,,9.0,,
22,5f7959d0b6791155e6932dd1,A2,running,6,"[0,0,0,0]","[0,1,1,0]","[0,0,0,0]","[0,0,0,0]","The faces of the children, especially the ones that look blurred is what gives the picture dynamism.",8.0,"  The music should be fast, like children are, echoing the splashing in the water.",8.0,  I think the music should be high like children squealing in the sea.,2.0,  The music should be light and fun.,There should be an undercurrent of melodical pacing in the music to signify the waves of the sea.
23,5967e9a831394d0001abdb3f,A2,running,7,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,0,0,0]",The children are running through the water creating a sense of dynamism,5.0,  Something light and frothy to represent youth,5.0,,3.0,,
24,657421f9661ce9a8cd7482d1,A2,running,10,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,1,1,1]",Very dynamic and unique design ,8.0,  High tempo is needed for the art work and this is what children also like ,8.0,  high pitch is also need to blend with the high tempo,8.0,  High density will also facilitate the beauty and melody of the music when viewing the piece ,
25,5e56590389b924000c184113,A2,running,6,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,1,1,1]","Movement, playful and motion.",6.0,,5.0,,6.0,,
26,65c4bfbc22bc351322c66e32,A2,running,6,"[0,0,1,0]","[0,0,0,0]","[0,1,0,0]","[0,0,0,0]",An outstanding look,3.0,,2.0,,7.0,,
27,63f77942d3cad20e65a411a9,A2,running,10,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","the cloud, ocean and boys seem in motion",7.0,,6.0,,7.0,,
28,5c584d2040378900013b6fb9,A2,running,7,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,0,0,1]","It shows all 3 kids and their reflection in the water, along with the splashes.",6.0,"  It seems like a happy, fun and playful picture. Quite cheeky and innocent",7.0,  children and fun,5.0,,
29,613e454dca2db9fcef1f8e8d,A2,running,7,"[0,0,0,0]","[0,1,1,1]","[0,1,1,1]","[0,0,1,1]","Boys running, the water around their legs is splashing and in the distance a wave is breaking",7.0,"  playful movement, not intense",5.0,  A balance between the vastness of the sea and the playfulness of the boys.,7.0,"  I feel that the splashing waves would add a dense feeling, and the volume of water in the picture",
