,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
10,밍경댕,A9,ballet,7,"[0, 0, 0, 0]","[1, 0, 1, 1]","[0, 0, 1, 1]","[0, 0, 1, 0]",발레리나의 자세 및 표정 ,4.0,4 |  긴박함 보다는 우아함에 가까운 느낌 ,8.0,8 |  밝은 느낌의 높은 음이 잘 어울릴 듯 ,2.0,2 |  가벼운 느낌이라 밀도 역시 낮았을 것으로 상상됨.,
11,배뀽,A9,ballet,6,"[1, 1, 0, 0]","[1, 1, 1, 1]","[1, 1, 1, 0]","[0, 0, 1, 0]","발레리나의 움직임, 뒤에서 움직이는 발레리나 ",6.0,6 |  발레리나가 그렇게 빠른 탬포의 춤을 추고 있지 않은 것 같음 ,8.0,8 |  상쾌하고 밝은 느낌 ,3.0,3 |  촘촘한 느낌은 아닌 여유로운 춤사위 ,
12,미지,A9,ballet,2,"[0, 0, 1, 1]","[0, 0, 1, 1]","[0, 0, 1, 1]","[0, 0, 1, 1]",그림 표현이 깔끔하고 동작이 정제되어 보여 역동적 느낌이 덜함,8.0,8 | 가볍게 뛰는 발레 동작을 떠올렸을때 어울리는 템포임,7.0,7 | 가벼운 발레 동작과 어울림,7.0,7 | 발레의 여러 동작들과 어울림,
13,boldmas,A9,ballet,8,"[0, 0, 0, 0]","[1, 1, 1, 1]","[0, 0, 1, 1]","[0, 0, 1, 0]",The subjects of the painting that are in movement are in those areas.,6.0,6 | The figure seems to be dancing gracefully.,5.0,"5 | There seems to be a balance between the colors, the brush strokes, and the movement of the characters.",5.0,5 | it is a well-balanced scene,
14,Seong Ho,A9,ballet,10,"[0,0,0,0]","[1,0,1,1]","[0,1,1,1]","[0,0,1,0]",어려운 발레동작이 역동적인 느낌을 줌.,10.0,  클라이맥스 같은 느낌 표현 원함.,7.0,,9.0,"  여러명의 발레리나 중 에이스 한명이 두드러 지는데, 이를 density 로 표현 했으면 함.",연극같은 느낌.
15,5e67524094c67a000a04ca8e,A9,ballet,6,"[0,0,0,0]","[0,0,1,1]","[0,0,1,1]","[0,0,0,0]",I see dancers,7.0,,7.0,,6.0,,
16,6400dc9af341e8a575a457f6,A9,ballet,8,"[0,0,0,0]","[1,0,1,1]","[1,1,1,1]","[0,0,1,0]",they put motion to the image,6.0,,9.0,,9.0,,
17,5e4875f3110b3730eefa32a1,A9,ballet,7,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",the colours among the mainly muted painting,4.0,,4.0,,5.0,,
18,5e909d9ac9ce2503b2650797,A9,ballet,5,"[0,0,0,0]","[0,0,1,1]","[0,0,1,1]","[0,0,1,0]",her pose suggests a lot,6.0,,5.0,,4.0,,
19,5fc00a11268eb941e7d8b066,A9,ballet,4,"[0,0,0,0]","[0,0,0,0]","[0,1,1,0]","[0,0,0,0]",The bouquet of flowers is especially eye-catching.,7.0,,8.0,,4.0,,
20,5b295f60bbd4880001117976,A9,ballet,6,"[0,0,0,0]","[1,0,1,0]","[1,0,1,0]","[0,0,1,0]",,7.0,,7.0,,7.0,,
21,630100561dc47fd83f5b4745,A9,ballet,10,"[0,0,0,0]","[1,1,0,1]","[0,1,1,1]","[0,0,1,0]",Women dancing together with arm pointed upwards. ,6.0,,5.0,,4.0,,
22,5f7959d0b6791155e6932dd1,A9,ballet,6,"[0,0,0,0]","[0,0,1,0]","[0,1,1,1]","[0,0,1,0]",The main dancer is what bring dynamism.,7.0,  The high and bright dance of the picture should be mimic in the faster tempo of the music.,7.0,  The femininity of the picture should be shown in the higher pitch of the music.,3.0,  The ease of a ballet performance should also be shown in the lightness of the music.,The music should be complicated like a ballet performance but also light in movement.
23,5967e9a831394d0001abdb3f,A9,ballet,5,"[0,0,0,0]","[0,0,1,0]","[0,0,1,0]","[0,0,1,0]","The figure is not dancing, but taking an encore",3.0,,3.0,,2.0,,
24,657421f9661ce9a8cd7482d1,A9,ballet,10,"[1,1,1,1]","[1,1,1,1]","[1,1,1,0]","[1,1,1,1]",The area selected beautify the art work,5.0,  Moderate tempo music is good for the art work ,5.0,  Moderate pitch music is good for the art work ,5.0,  Moderate density music is good for the art work ,
25,5e56590389b924000c184113,A9,ballet,9,"[0,0,0,0]","[0,0,1,1]","[0,1,1,1]","[0,0,1,0]","Movement, dance, wonder and praise",8.0,,5.0,,9.0,,"Rich, lush and full sound "
26,65c4bfbc22bc351322c66e32,A9,ballet,6,"[0,0,1,0]","[0,0,0,0]","[0,1,0,0]","[0,1,1,0]",They are very beautiful,3.0,,2.0,,6.0,,
27,63f77942d3cad20e65a411a9,A9,ballet,7,"[0,0,0,0]","[1,1,1,1]","[0,0,1,1]","[0,0,1,0]",the dancing women,7.0,,8.0,,6.0,,
28,5c584d2040378900013b6fb9,A9,ballet,6,"[0,0,0,0]","[1,1,1,1]","[0,1,1,1]","[0,0,1,0]",A slow dance is being done with a group of dancers entering to the side,3.0,,1.0,,3.0,,
29,613e454dca2db9fcef1f8e8d,A9,ballet,8,"[0,0,0,0]","[1,0,1,1]","[0,0,1,0]","[0,0,1,0]","Arms and legs oustretched, wearing ballet costume on a stage, indicating movement",6.0,,7.0,,8.0,  as if recieving applause,
