,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
10,밍경댕,A18,lying,3,"[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 1, 1]","[0, 1, 1, 1]",그냥 누워있기보단 작업 중에 힘들어서 쉬는 듯한 느낌이 들어 조금은 역동적으로 보임,6.0,6 |  여인의 힘듦을 표현하기 위해 조금 빠른 심박수와 같은 템포가 잘 어울릴듯,3.0,3 |  날씨도 흐려보이고 여인도 지쳐보여서 낮은 음의 음악이 잘 어울릴 것 같음.,3.0,3 |  가벼운 느낌의 음악일 것 같음.,
11,배뀽,A18,lying,0,"[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 1, 1, 1]","[0, 1, 1, 1]",모든 부분에 정체가 있어 역동적인 부분이 없음 ,1.0,1 |  아무 움직임도 없음 ,3.0,3 |  우울한 분위기는 아니라 찬찬한 느낌 ,4.0,4 |  평범한 일상의 느낌 ,
12,미지,A18,lying,2,"[0, 0, 0, 0]","[0, 1, 1, 1]","[0, 1, 1, 1]","[0, 1, 1, 1]","뒷배경의 하늘과 건물의 우중충한 색, 누워있는 여자가 지친 느낌을 줌",1.0,1 | 지친 느낌,2.0,2 | 지친 느낌,2.0,2 | 단조로운 음악에 낮은 밀도가 어울림,
13,boldmas,A18,lying,1,"[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 1, 1]","[0, 1, 1, 1]",There are no movements in the subject's body or her garments. The background is also very static.,1.0,1 | It feels like a warm and sunny day where the subject is taking a siesta. The music should also be slow and relaxing to match the mood of the artwork.,5.0,5 | it should be neutral like the painting itself.,2.0,"2 | The scenery is simple and static and the mood is relaxing, therefore, the music must also convey a similar mood.",
14,Seong Ho,A18,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,0,1,1]","[0,1,1,0]",일 그만하고 쉬고싶은 여자 느낌이 정적임.,0.0,  일 안하고 늘어지고 싶은 느낌 표현 원함.,1.0,,2.0,  일은 해야 하는데 쉬는 느낌이라 많이 Sparse 는 아니었으면 함.,농땡이치는 느낌.
15,6400dc9af341e8a575a457f6,A18,lying,4,"[0,0,0,1]","[1,1,1,1]","[0,0,1,1]","[0,1,1,0]",both the buildings in the background and the person laying in the grass stand out equally,1.0,,3.0,,3.0,,
16,6400dc9af341e8a575a457f6,A18,lying,4,"[0,0,0,1]","[1,1,1,1]","[0,0,1,1]","[0,1,1,0]",both the buildings in the background and the person laying in the grass stand out equally,1.0,,3.0,,3.0,,
17,5e4875f3110b3730eefa32a1,A18,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,0,0,0]",not dynamic in my opinion,2.0,,2.0,,2.0,,
18,5e909d9ac9ce2503b2650797,A18,lying,0,"[1,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","it's not dynamic, it looks like the person has died in the field",0.0,,0.0,,8.0,,
19,5fc00a11268eb941e7d8b066,A18,lying,6,"[0,0,0,0]","[0,0,0,0]","[0,0,0,1]","[0,0,0,0]",The red hat stands out against the green grassy background.,2.0,,6.0,,3.0,,
20,5b295f60bbd4880001117976,A18,lying,1,"[0,0,1,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]",There is no real dynamics in this picture. Both the scenery and person are devoid of movement.,1.0,,1.0,,2.0,,
21,630100561dc47fd83f5b4745,A18,lying,3,"[0,0,0,0]","[0,0,0,1]","[0,1,1,1]","[0,1,1,1]","Person appears to have fallen over, although could just be sleeping. Although the fact that she may have fallen over makes the picture more dynamic for me. ",5.0,,5.0,,5.0,,
22,5f7959d0b6791155e6932dd1,A18,lying,2,"[0,0,0,0]","[0,0,0,0]","[0,0,1,1]","[0,1,1,0]",There is a hopelessness in the position of the figure which brings the dynamism.,1.0,  The music should be very slow to show the feeling of furlong in the figure.,2.0,  Low and grounded like where the figure is lying upon.,7.0,"  The music should be dense like the feeling of the figure as she looks like her emotions are so dense, she simply has to lie down.",The music should be drab and ploddy like the feelings should in the picture.
23,5967e9a831394d0001abdb3f,A18,lying,0,"[0,0,0,0]","[0,0,0,0]","[0,0,1,0]","[0,1,1,0]","The figure is asleep and shows no movement, so no dynamism",1.0,  To accompany sleep,3.0,,1.0,,
24,657421f9661ce9a8cd7482d1,A18,lying,9,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]", a very unique sense of dynamic,5.0,  Moderate tempo music is good for the art work ,5.0,  Moderate pitch music is good for the art work ,5.0,  Moderate tempo music is good for the art work ,
25,5e56590389b924000c184113,A18,lying,1,"[0,0,0,0]","[0,0,0,0]","[0,0,1,1]","[0,0,1,1]",The sleeping figure adds narrative and emotion into the calm landscape.,2.0,,5.0,,4.0,,
26,65c4bfbc22bc351322c66e32,A18,lying,6,"[1,0,1,0]","[0,0,0,0]","[0,1,1,0]","[1,0,0,0]",Very outstanding,2.0,,2.0,,4.0,,
27,63f77942d3cad20e65a411a9,A18,lying,1,"[0,0,0,1]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]",the smoke rising from the chimney,1.0,,3.0,,1.0,,
28,5c584d2040378900013b6fb9,A18,lying,2,"[0,0,0,0]","[0,0,0,0]","[0,0,1,1]","[0,1,1,1]",a calm energy is shown in this sleeping lady in a calm farmland,1.0,,1.0,,1.0,,
29,613e454dca2db9fcef1f8e8d,A18,lying,0,"[0,0,0,1]","[0,0,0,0]","[0,0,1,1]","[0,1,1,0]","The figure is lying down so there is a lack of movment, The trees are still, indicating no wind.",2.0,"  The music should represent rest, sleep, fatigue, relaxation on a warm day.",4.0,,5.0,,
