,name,artwork,poseType,sod,gRoq1_mat,gRoq2_mat,gRoq3_mat,gRoq4_mat,reasons,tempo_score,tempo,pitch_score,pitch,density_score,density,additional_perception
12,미지,A12,fight,8,"[0, 1, 1, 0]","[0, 0, 0, 0]","[1, 1, 1, 0]","[1, 1, 1, 0]",질감표현과 색대비,3.0,3 | 그림표현의 무게감이 느껴져서,3.0,3 | 거친 표현과 어울림,3.0,3 | 거칠지만 단순한 그림표현이 낮은밀도의 음악과 어울림,
13,boldmas,A12,fight,10,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]",the entire canvas is filled with movement including the characters and the background (very long brush strokes and the red color),1.0,10 | it is a very tense scene; they seem to be fighting and red portrays anger and violence.,2.0,2 | the imagery is dark and intense. The colors are darker in shade and the characters are in conflict.,1.0,"10 | It is a very complex scene; a combination of three characters in movement, a dark and red background, and many long brush strokes.",
14,Seong Ho,A12,fight,10,"[0,1,1,0]","[1,1,1,1]","[0,1,1,1]","[0,0,0,0]","B1 & C1 같은 텍스쳐, 사람들이 하는 행동들이 역동적임.",10.0,  싸움을 하는 상황을 긴장감 있게 표현하려면 빨라야 할 것 같음.,7.0,  빨간색 느낌이 높은 피치와 어울릴 듯.,10.0,"  객체가 3명이고, 합을 이루는 느낌을 표현하려면 밀도가 높아야 할 것 같음.",정열적인 색감?
15,6400dc9af341e8a575a457f6,A12,fight,8,"[0,0,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",these areas are very frenetic and indicative of hurried motion,9.0,,4.0,,7.0,,
16,6400dc9af341e8a575a457f6,A12,fight,8,"[0,0,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",these areas are very frenetic and indicative of hurried motion,9.0,,4.0,,7.0,,
17,5e4875f3110b3730eefa32a1,A12,fight,9,"[1,1,1,1]","[0,1,1,0]","[0,1,1,0]","[0,1,1,0]",The overall colours applied in this piece are dynamic colours and so result in a striking piece of art,9.0,,9.0,,9.0,,
18,5e909d9ac9ce2503b2650797,A12,fight,5,"[0,0,0,0]","[0,1,1,1]","[0,0,0,0]","[0,0,0,0]",all the hands indicate rushed movement or frenzied activity ,7.0,,8.0,,7.0,,
19,5fc00a11268eb941e7d8b066,A12,fight,8,"[0,0,0,0]","[0,1,0,0]","[0,0,0,0]","[0,0,0,0]",The blue really stands out in the picture.,9.0,  Looks like a fight scene.,3.0,,8.0,,
20,5b295f60bbd4880001117976,A12,fight,6,"[0,0,0,0]","[0,1,1,1]","[0,1,1,0]","[0,0,1,0]",The figures are moving with energy,6.0,,7.0,,7.0,,
21,630100561dc47fd83f5b4745,A12,fight,10,"[0,1,1,0]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",It looks like they are fighting or creating a motion where they are moving towards each other in a hostile way. ,10.0,,10.0,,8.0,,
22,5f7959d0b6791155e6932dd1,A12,fight,7,"[0,1,0,0]","[0,1,1,0]","[0,1,0,0]","[0,0,0,0]",The highlights of these particular limbs seems to be made through the lighter colour used. The action of the hands draws the eye's attention.,8.0,  The men look like they are in a dance or a fight and so the tempo should be fast to portray this.,2.0,  I feel the pitch should be low and dramatic to mimic a man's voice.,7.0,  The drama of the picture would be best depicted in a dense piece of music. Something that is violent and thrilling.,"There should be strong beats in the music, like you would get blows in a fight."
23,5967e9a831394d0001abdb3f,A12,fight,7,"[0,1,0,0]","[1,1,1,0]","[1,1,0,0]","[1,1,0,0]",The checked areas show the figure being very dynamic with their movement,7.0,  Needs to reflect the dramatic nature of the movement of the figure,7.0,,6.0,,The music needs to build up to a crescendo
24,657421f9661ce9a8cd7482d1,A12,fight,10,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",The art work capture the whole area such that no area can be left untouched with the beauty and blending of the art work.,10.0,  A battle require high tempo of music,10.0,  A battle require high pitch of music,10.0,  A battle require high  density of music,animative sound clip can also be added to the music like 
25,5e56590389b924000c184113,A12,fight,9,"[0,1,1,0]","[1,1,1,1]","[1,1,1,1]","[1,0,0,0]","They contain the image of bodies, moving and interacting",9.0,,3.0,,8.0,,A sense of conflict
26,65c4bfbc22bc351322c66e32,A12,fight,6,"[1,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]",It stands out differently,3.0,,3.0,,5.0,,
27,63f77942d3cad20e65a411a9,A12,fight,10,"[1,1,1,1]","[1,1,1,1]","[1,1,1,1]","[1,1,1,1]",the whole picture looks in motion,8.0,,3.0,,8.0,,
28,5c584d2040378900013b6fb9,A12,fight,7,"[0,0,1,0]","[1,1,1,1]","[1,1,1,1]","[1,1,1,0]",There is alot going on in a large area of the picture. all together shows a possibly emotion.,6.0,"  This looks like a possible aggression situation, so couldnt be slow. But not fast and happy. ",3.0,"  Because of the male and aggression aspect, itd be more fitting for a low tone. ",5.0,"  I think in the middle as this isnt a calm situation, and not a full on fight yet",The shoes and thighs are making me think they are ballerinas
29,613e454dca2db9fcef1f8e8d,A12,fight,9,"[0,1,0,0]","[0,1,1,0]","[0,1,0,0]","[0,1,0,0]","Outstretched arm and hands indicate movement. Tense muscles and blurred outlines, foot raised off the floor",8.0,"  Fast movements, dramatic scene",3.0,"  Forceful, dominant, representing anger",7.0,  To represent the emotional tension and dramatic nature,
